id,category,name,brand,department,distribution_center_id,cost,retail_price
22259,Pants,Cubavera Men's Yarn Dye Pinstripe Drawstring Pant,Cubavera,Men,9,31.98,65
22260,Pants,Bozeman Corduroy Pants / Pleated Olive,Orvis,Men,8,58.44,129
22261,Pants,Ed Garments Men's Flat Front Chino Pant. 2570,Ed Garments,Men,7,18.75,38.99
22262,Pants,Dockers Men's Never Iron Essential Khaki D3 Classic Fit Flat Front Pant,Dockers,Men,7,25.42,60.1
22263,Pants,Ed Garments Men's Waistband Pleated Pant. 2610,Ed Garments,Men,7,18.98,40.99
22264,Pants,World's Most Comfortable Wool-blend Pants / Plain Light Gray Cuffed,Orvis,Men,8,59.6,129
22265,Pants,Kenneth Cole New York Men's Tab Front Pant,Kenneth Cole New York,Men,1,16.06,33.25
22266,Pants,Matix Men's Gripper Twill Pant,Matix,Men,1,28.38,60
22267,Pants,Kenneth Cole Men's Pinstripe Flat Front Pant,Kenneth Cole,Men,6,14.67,35.27
22268,Pants,Tommy Hilfiger Slim Fit Pants,Tommy Hilfiger,Men,1,15.93,36.28
22269,Pants,Original ratcatcher Moleskin Pants / Plain Camel,Orvis,Men,8,58.95,129
22270,Pants,Vintage Paratrooper Cargo Pants: Fatigues with Style!,Antonio Ansaldi,Men,5,24.65,49.99
22271,Pants,Dockers Men's Limited Offer Slim Fit Glen Plaid Khaki Pant,Dockers,Men,7,30.29,59.99
22272,Pants,Dockers Men's Limited Offer D0 Skinny Fit Prince of Wales Plaid Pant,Dockers,Men,7,25.8,59.99
22273,Pants,Quiksilver Men's Revolver Corduroy Pant,Quiksilver,Men,9,11.55,25
22274,Pants,Dockers Men's Limited Offer Linen Drawstring Pant,Dockers,Men,7,12.1,25.11
22275,Pants,AG Adriano Goldschmied Men's Protege Straight Leg Twill Pant In Nut,AG Adriano Goldschmied,Men,4,66.9,149.99
22276,Pants,G-Star Men's Cm Rovic Loose Pant,G-Star,Men,10,43.35,104.46
22277,Pants,American Apparel Stretch Twill Slim Slack Lite,American Apparel,Men,8,34.95,75
22278,Pants,Diesel Men's Chi-Tight-A Trouser,Diesel,Men,10,48.97,117.99
22279,Pants,Mens FULL ELASTIC WAIST SLACKS,BH Medwear,Men,6,10.56,21.99
22280,Pants,Perry Ellis Men's Mini-Herringbone Black Pant,Perry Ellis,Men,6,28.77,69.5
22281,Pants,Paul Fredrick Wool Plaid Pleated Front Pants,Paul Fredrick,Men,5,45.44,109.5
22282,Pants,Original Penguin Men's Basic Pant,Original Penguin,Men,2,42.72,89
22283,Pants,Allegra K Mens Elastic Waist Leopard Prints Pants Leggings Beige Brown Mustard W26,Allegra K,Men,9,4.91,10.77
22284,Pants,Stormy Kromer Mercantile Bunkhouse Trouser Pant - Men's,Stormy Kromer,Men,2,73.1,159.95
22285,Pants,Ariat 7308 Men's Heritage Front Zip,Ariat,Men,1,54.89,112.25
22286,Pants,CornerStone Elastic Insert Pant. PT60,Cornerstone,Men,2,13.69,27.99
22287,Pants,Paul Fredrick Wool \ Cashmere Flannel Flat Front Pant,Paul Fredrick,Men,5,48.29,109.5
22288,Pants,Kenneth Cole Men's Modern Pant,Kenneth Cole,Men,6,11.03,25
22289,Pants,Nautica Big and Tall Mens Cargo Pant,Nautica,Men,8,36.17,79.5
22290,Pants,Perry Ellis Men's Classic Dress Pant,Perry Ellis,Men,6,32.46,69.5
22291,Pants,Dockers Men's Limited Offer D1 Slim Fit Hollywood Khaki Pant,Dockers,Men,7,21.9,49.99
22292,Pants,Allegra K Mens Light Gray Baggy Casual Pants Trousers Harem Stylish W31,Allegra K,Men,9,5.36,12.24
22293,Pants,Microfiber Travel Pants With Hidden Pockets / Pleated Stone Cuffed,Orvis,Men,8,41.06,98
22294,Pants,KingSize Big & Tall Pleated Wrinkle Resistant Side Elastic Chinos,KingSize,Men,4,26.41,55.49
22295,Pants,Geoffrey Beene Men's Chino Double-Pleat Pant,Geoffrey Beene,Men,6,11.68,25
22296,Pants,G-Star Men's Cl Bronson Chino Tapered Pant,G-Star,Men,10,45.95,94.74
22297,Pants,Paul Fredrick 100% Wool Gabardine Flat Front Trim Fit Pants,Paul Fredrick,Men,5,46.86,99.5
22298,Pants,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Ralph Lauren,Men,10,42.58,84.99
22299,Pants,Walls Big Smith Painter's Washed Relaxed Fit Canvas Pants White 38X30,Walls,Men,8,6.16,12.58
22300,Pants,RUDE Khaki Skinny Pants,Hot Topic,Men,10,19.99,39.5
22301,Pants,RLX by Ralph Lauren Men Fashion Cargo Pants,Ralph Lauren,Men,10,36.16,79.99
22302,Pants,Grand River Big and Tall Mens Comfort Stretch Twill Pant,River Road,Men,1,16.83,39.88
22303,Pants,Allegra K Mens NEW Trendy Casual Front Slant Pockets Slim Fitted Straight Trousers Black W31,Allegra K,Men,9,6.48,15.06
22304,Pants,Comune Men's Raul Chino Pant,Comune,Men,2,33.74,76
22305,Pants,Armani Exchange Sateen Chino,A:X Armani Exchange,Men,8,34.79,78
22306,Pants,Haggar Men's Belted Garrison Plain Front Cargo Pant,Haggar,Men,6,17.22,34.99
22307,Pants,Dockers Men's Limited Offer D1 Best Cotton Khaki Pant,Dockers,Men,7,24.72,59.99
22308,Pants,Dockers Men's Limited Offer D2 Stretch Khaki Pant,Dockers,Men,7,30.17,59.99
22309,Pants,Allegra K Mens Baggy 2012 NEW Casual Pants Slim Half Trousers Slacks Deep Blue W33,Allegra K,Men,9,6.67,14.82
22310,Pants,Calvin Klein Sportswear Men's Step Weave Dylan Pant,Calvin Klein,Men,3,40.55,79.5
22311,Pants,Volcom Men's Vorta Cord,Volcom,Men,4,22.84,48.7
22312,Pants,Royal Bones Red Plaid Zip Skinny Pants,Hot Topic,Men,10,16.08,35.98
22313,Pants,Fox Men's Essex Pant,Fox,Men,6,19.02,41.99
22314,Pants,Kenneth Cole Reaction Men's Glen Plaid Modern Fit Flat Front Dress Pant,Kenneth Cole REACTION,Men,1,18.85,44.99
22315,Pants,AG Adriano Goldschmied Men's Protege Staight Leg 5 Pocket Corduroy Pant,AG Adriano Goldschmied,Men,4,87.47,176
22316,Pants,Men's Tru-Spec Multicam TRU Xtreme Uniform Pants,Tru-Spec,Men,2,50.33,108.95
22317,Pants,Royal Bones Black And White Pinstripe Zipper Skinny Pants,Hot Topic,Men,10,18.83,39.98
22318,Pants,Key West Linen-blend Pants Navy,Orvis,Men,8,43.12,98
22319,Pants,American Apparel Stretch Twill 5 Pocket Pant,American Apparel,Men,8,37.15,85
22320,Pants,7 For All Mankind Men's The Straight Colored Weft Twill,7 For All Mankind,Men,8,56.73,126.63
22321,Pants,Camouflage Pants City Camo Vintage Paratrooper Fatigues,ANS,Men,2,15.58,35
22322,Pants,Hurley Men's 84 Twill Pant,Hurley,Men,1,38.25,75
22323,Pants,Polo Ralph Lauren Slim Fit Kahki Pants,Polo Ralph Lauren,Men,2,47.14,98
22324,Pants,Allegra K Mens Slim Fit Trendy Casual Front Slant Pocket Stylish Straight Pants Black W29,Allegra K,Men,9,8.29,16.85
22325,Pants,JONATHAN QUALE Side Slide Plain Front Pant In 3 Colors #516A,Jonathan Quale,Men,6,41.1,81.07
22326,Pants,Ed Garments Men's 100% Cotton Brass Zipper Pant. 2630,Ed Garments,Men,7,21.42,50.99
22327,Pants,Haggar Men's Stria Double Pleat Front Cuff Suit Separate Pant,Haggar,Men,6,16.18,37.72
22328,Pants,Concitor Men's Dress Pants Slacks Flat Front Trousers Lime Green,Concitor,Men,2,13.57,29.95
22329,Pants,Dockers Men's Limited Offer Pleated All the Time Khaki Straight Fit Pant,Dockers,Men,7,21.3,49.99
22330,Pants,RLX by Ralph Lauren Men Drawstring Casual Pants,Ralph Lauren,Men,10,29.64,59.99
22331,Pants,Ralph Lauren Linen Pants,Ralph Lauren,Men,10,61.01,142.22
22332,Pants,Oak Hill Big & Tall Waist-Relaxer Pleated Corduroy Pants,Oak Hill,Men,3,26.24,55
22333,Pants,KingSize Big & Tall Rigid Waist Wide-Leg Chinos,KingSize,Men,4,27.25,55.49
22334,Pants,Kenneth Cole Reaction Men's Gabardine Modern Fit Flat Front Dress Pant,Kenneth Cole REACTION,Men,1,22.18,44.99
22335,Pants,Allegra K Men Back Fake Pockets Belt Loop Zip Fly Trousers Pants Black W33,Allegra K,Men,9,7.06,15.7
22336,Pants,Men's Tru-Spec Black H2O Proof ECWCS Pants,Tru-Spec,Men,2,27.08,64.95
22337,Pants,DC Men's Straight Fit Chino Pants,DC,Men,4,21.4,50
22338,Pants,Polo Ralph Lauren Men Linen Pants,Ralph Lauren,Men,10,42.63,98
22339,Pants,Allegra K Mens Casual Back Flap Pockets 2012 NEW Fashion Straight Trousers Black W33,Allegra K,Men,9,7.77,15.27
22340,Pants,Allegra K Mens Button Closure Zip Fly 2012 Fashion Faux Leather Pants Black W30,Allegra K,Men,9,10.43,21.5
22341,Pants,Drake Fleece Lined Flyway Canvas Pants,Drake,Men,1,25.44,59.99
22342,Pants,AG Adriano Goldschmied Men's Slim Khaki in Burnt Sienna,AG Adriano Goldschmied,Men,4,64.72,138
22343,Pants,Dockers Big & Tall Classic-Fit 5-Pocket Twill Pants,Dockers,Men,7,28.67,65
22344,Pants,Propper Dark Navy Poly Cotton Twill BDU Pants,Propper,Men,1,24.37,58.45
22345,Pants,Allegra K Men Deer Prints Elastic Waist Creative Prints Slim Leggings Pants Multicolor W26,Allegra K,Men,9,4.45,10.77
22346,Pants,AG Adriano Goldschmied Men's Matchbox Perfect Slim Straight Pant,AG Adriano Goldschmied,Men,4,88.11,178
22347,Pants,Tommy Bahama Big & Tall Linen On-The-Edge Trousers,Tommy Bahama,Men,4,55.34,118
22348,Pants,Allegra K Mens Baggy Dance Casual Pants Trousers Harem Pockets Blue W31,Allegra K,Men,9,5.56,12.2
22349,Pants,Men's 100% Virgin Wool Super Gabardine Black Dress Pants,Cianni,Men,5,21.03,49.95
22350,Pants,Tripp Camo Chain Grommet Pants,Tripp NYC,Men,1,39.95,85
22351,Pants,Rusty Men's Rally Pant,Rusty,Men,6,24.76,59.95
22352,Pants,Calvin Klein Sportswear Men's Pindot Bowery Pant,Calvin Klein,Men,3,34.66,79.5
22353,Pants,Tommy Hilfiger Men's Trim Fit Flat Front Pant,Tommy Hilfiger,Men,1,19.91,45.57
22354,Pants,Volcom Men's Vapato Chino Pant,Volcom,Men,4,115.6,245.95
22355,Pants,Matix Mike Mo Stretch Cord Pant - Men's,Matix,Men,1,30.03,62.95
22356,Pants,Men's 100% Virgin Wool Super Gabardine Charcoal Dress Pants,Cianni,Men,5,21.43,49.95
22357,Pants,Bill's Khakis Vinatge Twill Pants,Bill's Khakis,Men,4,65.54,145
22358,Pants,JeansXL 322 Camouflage cargo pants Big and Tall,JeansXL,Men,3,21.88,49.95
22359,Pants,Geoffrey Beene Mens Black Solid Suit Separate Flat Front Pant,Geoffrey Beene,Men,6,24.63,50.88
22360,Pants,Affazy Charcoal Pleated Slacks,Affazy,Men,2,21.47,44
22361,Pants,Dockers Men's Limited Offer D1 Slim Fit Sateen Pant,Dockers,Men,7,22.65,49.99
22362,Pants,AG Adriano Goldschmied Men's Protege Straight Leg Corduroy Pant,AG Adriano Goldschmied,Men,4,86.06,176
22363,Pants,Oneill Men's Contact Pant,O'Neill,Men,8,19.65,44.55
22364,Pants,Polo Ralph Lauren Mens Slim-fit 5-pocket Chino Pants Boating Kahki,Polo Ralph Lauren,Men,2,40.28,89.5
22365,Pants,Cheap Monday Men's Slim Chino,Cheap Monday,Men,9,32.7,75
22366,Pants,TRUKFIT The Twill Trousers in Khaki,TRUKFIT,Men,1,20.54,48
22367,Pants,MDP104 Men's Ballroom Latin Competition Practise Dance Pants,Star Dancewear,Men,9,45.08,98
22368,Pants,Big Mens Elastic Insert Casual Pant by Cornerstone[tm] (Big & Tall and Regular Sizes),Bigmansland,Men,1,18.7,42.99
22369,Pants,Dickies LP310 Men's Industrial Cotton Flat Front Pant,Dickies,Men,1,22.21,44.42
22370,Pants,Geoffrey Beene Men's Flat Front Dress Pant,Geoffrey Beene,Men,6,17.01,34.99
22371,Pants,Haggar Men's Life Straight Fit Flat Front Sulpher Dye Twill Chino Pant,Haggar,Men,6,17.72,36.99
22372,Pants,ExOfficio Men's Insect Shield Ziwa Convertible Pant,ExOfficio,Men,2,43.86,99
22373,Pants,Canyon Ridge Big & Tall Elastic-Waist Twill Pants,Canyon Ridge,Men,1,19.6,39.99
22374,Pants,Tokyo Five Brand Washed Fit Corduroy Pants - Black,Tokyo Five Brand,Men,10,42.93,90
22375,Pants,Paul Fredrick 100% Wool Gabardine Pleated Front Pants,Paul Fredrick,Men,5,48.4,109.5
22376,Pants,Louis Raphael Men's Total Comfort Wool Classic Plaid Pleated Dress Pant,Louis Raphael,Men,5,28.73,64.99
22377,Pants,Stone Rose Men's Modern Embroidery Straight Fit 5 Pocket Pant,Stone Rose,Men,5,66.86,139
22378,Pants,Allegra K Mens NEW Trendy Slim Fitted Casual Front Slant Pockets Pants Trousers Black W30,Allegra K,Men,9,6.74,16.28
22379,Pants,Rocawear Men's Streets Pant,Rocawear,Men,2,11.45,25
22380,Pants,Men's Stormy Kromer TROUSER Lightweight Pants,Stormy Kromer,Men,2,100.17,199.95
22381,Pants,ENYCE Men's Bourbon Cargo Pant,Enyce,Men,5,14.55,29.99
22382,Pants,Polo Ralph Lauren Wool Gray Flannel Cargo Pants,Polo Ralph Lauren,Men,2,44.28,89.99
22383,Pants,Olive Drab 24-7 Series Tactical Pants,Tru-Spec,Men,2,25.13,57.63
22384,Pants,Louis Raphael Men's Total Comfort Classic Plaid Flat Front Dress Pant,Louis Raphael,Men,5,28.14,64.99
22385,Pants,Dockers Men's Limited Offer D1 Anchor Khaki Pant,Dockers,Men,7,26.04,59.99
22386,Pants,Fuzzdandy - Mens Brown Bootcut Flared Cords 30 32 34 36,Fuzzdandy,Men,3,33.63,67
22387,Pants,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Carhartt,Men,3,62.51,129.95
22388,Pants,CornerStone - Elastic Insert Pant PT60,Cornerstone,Men,2,11.79,27.95
22389,Pants,Brixton Men's Reserve Slim Fit Pant,Brixton,Men,2,30.4,68
22390,Pants,Monologue By Montique Eggshell Men's Fashion Dress Pants Style #8817,Monologue,Men,2,15.15,34.99
22391,Pants,LRG Core Collection TS Twill Pant - Men's,LRG,Men,2,24.72,59
22392,Pants,Armani Exchange Tape Detail Track Pant,A:X Armani Exchange,Men,8,41.1,88
22393,Pants,Allegra K Mens 2012 Trendy Drawstring Patch Pockets Stretchable Waist Leisure Trousers Black W32,Allegra K,Men,9,6.26,13.87
22394,Pants,Savile Row Mens Grey Pleat Front Chino Pants,The Savile Row Company,Men,6,17.43,39
22395,Pants,Orvis Dress Chinos / Pleated Front Dark Olive Cuffed,Orvis,Men,8,85.73,198
22396,Pants,Geoffrey Beene Men's Comfort Waist Perfect Dress Pant,Geoffrey Beene,Men,6,19.68,39.99
22397,Pants,Dickies 1953 Painter's Pants (White;30W x 30L),Dickies,Men,1,11.04,21.64
22398,Pants,Calvin Klein Sportswear Men's Melange Dylan Pant,Calvin Klein,Men,3,37.6,79.5
22399,Pants,Original Penguin Men's Whitfield Pant,Original Penguin,Men,2,56.02,135
22400,Pants,Ralph Lauren Mens Double Pleated Brown Wool Dress Pants,Ralph Lauren,Men,10,44.64,89.99
22401,Pants,Hi-Tec Men's Pour-Off Pant,Hi-Tec,Men,4,25.62,59.99
22402,Pants,Plan B Men's Contender Pant,Plan B,Men,2,21.45,50
22403,Pants,Allegra K Mens Casual Button Down 2012 NEW Fashion Baggy Harem Pants Medium Gray W30,Allegra K,Men,9,8.2,19.96
22404,Pants,Sansabelt Big & Tall Flat-Front Polyester Pants,Sansabelt,Men,4,38.88,79.5
22405,Pants,Dockers Men's Soft Khaki D1 Slim Flat Front Pant - Discontinued,Dockers,Men,7,15.23,29.99
22406,Pants,Haggar Mens Textured Stripe Plain Front Pant,Haggar,Men,6,16.53,32.99
22407,Pants,J.C. Rags Men's Solid Linen Pants,J.C. Rags,Men,1,55.28,120.69
22408,Pants,BALLIN Men's Super 120's Gaberdine Dunhill Pant,Ballin,Men,2,73.15,175
22409,Pants,Ed Garments Men's Flat Front plain weave Formal pant. 2290,Ed Garments,Men,7,17.8,42.99
22410,Pants,INC International Concepts Camo Camo Cargo Pants,INC International Concepts,Men,9,19.04,45
22411,Pants,Calvin Klein Sportswear Men's Pigment Dye Washed Dylan Pant,Calvin Klein,Men,3,37.29,79.5
22412,Pants,RVCA Romero Stretch Twill II Pant - Men's,RVCA,Men,8,30.36,65
22413,Pants,7 For All Mankind Men's Slimmy Twill In Baja Sunset Pant,7 For All Mankind,Men,8,24.15,50.41
22414,Pants,Nautica Men's Dress Pant,Nautica,Men,8,30.17,59.99
22415,Pants,Enro Non-Iron Flat Front Cotton Pant,Enro,Men,3,32.18,69.5
22416,Pants,Premium Moleskin Field Pants Lovat,Orvis,Men,8,65.26,149
22417,Pants,Bozeman Corduroy Pants / Plain Tan Cuffed,Orvis,Men,8,57.15,129
22418,Pants,J.C. Rags Men's Striker-Super Low Crotch Pant,J.C. Rags,Men,1,7.28,16.5
22419,Pants,RSQ London Mens Skinny Pants,RSQ,Men,3,17.2,39.99
22420,Pants,Allegra K Mens Fashion Smile Design Front Slant Pockets Harem Pants Red W30,Allegra K,Men,9,8.99,17.69
22421,Pants,Allegra K Men Casual Side Patch Pockets Zipper Decor Pants Steel Blue W29,Allegra K,Men,9,7.86,17.66
22422,Pants,Volcom Men's Clearwater Chino Pant,Volcom,Men,4,29.43,59.45
22423,Pants,7 For All Mankind Men's Slimmy Slim Straight Leg,7 For All Mankind,Men,8,85.93,198
22424,Pants,Rawik Deluxe Cargo - Mens,Outdoor Gear Inc,Men,1,51.96,120
22425,Pants,Allegra K Low Rise Zip Fly Button Closure Hip Pockets Menswear Casual Pants Black W34,Allegra K,Men,9,6.07,14.02
22426,Pants,Polo Ralph Lauren Mens Green Wool Flannel Pants Flat Front Italian Fabric,Polo Ralph Lauren,Men,2,32.83,65
22427,Pants,Allegra K Mens 2012 NEW Trendy Casual Slim Fitted Front Slant Pockets Straight Pants Black W33,Allegra K,Men,9,7.72,17.39
22428,Pants,AXIS Men's Stretch Flat Front Pant,Axis,Men,10,13.24,28.35
22429,Pants,Kenneth Cole Men's Five Pocket Pant,Kenneth Cole,Men,6,12.75,25
22430,Pants,Allegra K Mens Stylish Zipped Slant Pockets Straight Belt Loop Detail Pants Steel Blue W30,Allegra K,Men,9,8.01,16.9
22431,Pants,Ed Garments Men's Microfiber Flat Front Pant. 2574,Ed Garments,Men,7,21.26,50.99
22432,Pants,Allegra K Mens Stretchy Waistband Novelty Prints Casual Leggings Pants Multicolor W26,Allegra K,Men,9,4.63,10.79
22433,Pants,Louis Raphael Men's Toatl Comfort Tic Pattern Flat Front Dress Pant,Louis Raphael,Men,5,29.83,64.99
22434,Pants,Haggar Men's Micro Tic Straight Fit Single Pleat Pant,Haggar,Men,6,15.65,36.99
22435,Pants,Diesel Men's Darron-A Trousers,Diesel,Men,10,75.06,160.38
22436,Pants,Louis Raphael Men's Total Comfort Solid Flat Front Dress Pant,Louis Raphael,Men,5,30.29,64.99
22437,Pants,Ed Garments Men's Three-Ply Pleated Dress Pant. 2680,Ed Garments,Men,7,31.72,76.99
22438,Pants,Louis Raphael Men's Modern Fit Nail Head Weave Flat Front Dress Pant,Louis Raphael,Men,5,17.6,39.99
22439,Pants,Caterpillar Men's Skill Pro Pant,Caterpillar,Men,8,12.73,28.99
22440,Pants,Quiksilver Justin Brock Pant - Men's,Quiksilver,Men,9,20.19,39.99
22441,Pants,Bamboo Dreams Men's Lounge Pants,Yala,Men,2,33.02,65
22442,Pants,Billabong Amplified Cord Pant - Men's,Billabong,Men,9,31.39,64.45
22443,Pants,Moods of Norway Men's Even Flo Fashion Pant,Moods of Norway,Men,10,50.64,119.99
22444,Pants,Ultimate Khakis / Plain Khaki Cuffed,Orvis,Men,8,46.45,98
22445,Pants,Louis Raphael Men's Total Comfort Micro Column Pattern Flat Front Dress Pant,Louis Raphael,Men,5,28.53,64.99
22446,Pants,Allegra K Mens 2012 NEW Fashion Zip Fly Slim Fitted Straight Trousers Medium Gray cW31,Allegra K,Men,9,7.26,15.1
22447,Pants,Original ratcatcher Moleskin Pants / Pleated Lovat Cuffed,Orvis,Men,8,62.31,129
22448,Pants,World's Most Comfortable Wool-blend Pants / Pleated Charcoal,Orvis,Men,8,63.86,129
22449,Pants,Calvin Klein Mens Flat Front Slim Fit Dress Pants,Calvin Klein,Men,3,29.86,68.65
22450,Pants,Brixton Men's Reserve Twill Straight Slim Fit Pant,Brixton,Men,2,34.2,67.99
22451,Pants,Perry Ellis Men's Portfolio Tonal Plaid Flat Front Dress Pant,Perry Ellis,Men,6,34.65,75
22452,Pants,Dockers Men's Limited Offer D0 Skinny Fit Stripe Pant,Dockers,Men,7,29.58,59.99
22453,Pants,Berle Mens Pleated Dress Pants Taupe Worsted Wool Trousers Slacks Stain Resistant Milan,BERLE,Men,3,27.23,55
22454,Pants,Dockers Men's Dockers Never Iron Essential D3 Classic Fit Pleat Pant,Dockers,Men,7,24.94,60.1
22455,Pants,Tripp Black And Grey Mesh Pants,Tripp NYC,Men,1,42.93,85
22456,Pants,American Apparel Twill Welt Pocket Pant,American Apparel,Men,8,34.91,69
22457,Pants,Berle Mens Pleated Dress Pants Brown Worsted Wool Trousers Slacks Stain Resistant Milan,BERLE,Men,3,23.76,55
22458,Pants,Nautica Men's Ripstop Cargo Pant,Nautica,Men,8,22.35,49.99
22459,Pants,Jet Lag Men's Donald Long Cargo Pants,Jet Lag,Men,6,71.68,160
22460,Pants,Allegra K Men Elastic Waist Zip Fly Front Pockets Harem Trousers Black W30,Allegra K,Men,9,7.8,18.56
22461,Pants,Red Kap Men's Cotton Work Pant 100% Cotton 8.5oz Preshrunk Twill,Red Kap,Men,6,11.68,26.61
22462,Pants,JSLV The Worker Pants in Chocolate,JSLV,Men,1,24.3,54
22463,Pants,KingSize Big & Tall Expandable Waist Wrinkle Resistant Wide Leg Chinos,KingSize,Men,4,25.86,55.49
22464,Pants,Scotch & Soda Men's Ralston Pant,Scotch & Soda,Men,6,64.96,145
22465,Pants,Poplin Expandable Comfort-waist Pants / Plain Front Stone,Orvis,Men,8,48.07,109
22466,Pants,Exofficio Bugsaway Ziwa Convertible Pant,ExOfficio,Men,2,46.84,98
22467,Pants,Silver Edition Big & Tall Waist-Relaxer Dress Pants,Silver Edition,Men,3,20.61,44.99
22468,Pants,Perry Ellis Men's Slim Fit Mini Stripe Pant,Perry Ellis,Men,6,18.34,44.29
22469,Pants,Ed Garments Men's Pleated Brass zipperPant. 2650,Ed Garments,Men,7,27.99,60.99
22470,Pants,Big Star Men's Division Slim Fit Twill Pant in Dune,BIG STAR,Men,7,12.7,25
22471,Pants,Corcini Men's Performance Flat Front Pant,Corcini,Men,6,41.04,89.99
22472,Pants,Paul Fredrick 100% Wool Gabardine Flat Front Pants,Paul Fredrick,Men,5,46.21,109.5
22473,Pants,Wrinkle-free Cotton Poplin Comfort-waist Pants / Plain Sage,Orvis,Men,8,42.63,98
22474,Pants,Paul Fredrick 100% Wool Gabardine Pleated Front Trim Fit Pants,Paul Fredrick,Men,5,46.17,99.5
22475,Pants,Royal Robbins Men's BillyÂ GoatÂ MtnÂ Perfo...,Royal Robbins,Men,3,32.7,66.73
22476,Pants,Geoffrey Beene Mens Flat Front Performance Dress Pants,Geoffrey Beene,Men,6,17.36,34.99
22477,Pants,Dockers Men's Limited Offer D2 Straight Fit Poplin Pant,Dockers,Men,7,23.1,49.99
22478,Pants,Santa Fe Washed-twill Pants Weathered Navy,Orvis,Men,8,48.22,98
22479,Pants,Santa Fe Washed-twill Pants Sahara Tan,Orvis,Men,8,48.9,98
22480,Pants,Santa Fe Washed-twill Pants Weathered Navy Cuffed,Orvis,Men,8,47.43,98
22481,Pants,Surfwashed Pure Cotton Twill Chinos Medium Blue Cuffed,Orvis,Men,8,42.53,98
22482,Pants,Supercords / Pleated Front Olive Cuffed,Orvis,Men,8,84.13,179
22483,Pants,Geoffrey Beene Men's Gabardine Dress Pant,Geoffrey Beene,Men,6,14.52,29.99
22484,Pants,J.C. Rags Men's Treated Corduroy Pant,J.C. Rags,Men,1,62.95,129
22485,Pants,Nautica Mens Clipper Wrinkle Resistant Flat Front Khaki Pants,Nautica,Men,8,15.24,34.95
22486,Pants,Kenneth Cole Men's Pinstripe Five Pocket Pant,Kenneth Cole,Men,6,24.05,49.99
